Date,ABBV,BIIB,DHR,JNJ,LLY,MRK,NVS,PFE,UNH
2021-05-20,110.14037322998047,286.57000732421875,253.66033935546875,163.60671997070312,195.5711669921875,72.16281127929688,84.40619659423828,38.174163818359375,400.5229797363281
2021-05-21,109.20930480957031,283.19000244140625,251.3219757080078,163.50149536132812,195.91424560546875,71.72797393798828,84.5693588256836,38.01240921020508,403.45355224609375
2021-05-24,109.01177978515625,278.8599853515625,252.6553497314453,164.1269989013672,197.03160095214844,71.59208679199219,84.48297119140625,37.87920379638672,402.78704833984375
2021-05-25,107.74211883544922,273.45001220703125,253.87925720214844,163.6747283935547,195.26731872558594,70.20609283447266,84.92449188232422,37.422481536865234,404.8453369140625
2021-05-26,107.8738021850586,267.8399963378906,250.5259246826172,162.70277404785156,197.00221252441406,69.96151733398438,85.5771713256836,37.03236389160156,405.0021667480469
2021-05-27,105.63543701171875,267.3699951171875,253.96881103515625,162.45254516601562,195.24771118164062,68.77479553222656,84.92449188232422,36.77546310424805,404.5023193359375
2021-05-28,106.46307373046875,267.4800109863281,254.87435913085938,162.8759765625,195.7770233154297,68.74762725830078,84.82850646972656,36.851585388183594,403.7378234863281
2021-06-01,105.531982421875,267.1499938964844,243.9983367919922,159.29608154296875,194.48318481445312,68.10443878173828,84.57896423339844,36.63273620605469,398.64105224609375
2021-06-02,104.77019500732422,269.3500061035156,240.81414794921875,159.9408416748047,195.17910766601562,68.72950744628906,85.3180160522461,36.908668518066406,397.7883605957031
2021-06-03,105.531982421875,272.54998779296875,239.819091796875,159.78688049316406,198.67825317382812,70.16776275634766,85.72113800048828,37.07994079589844,399.8564147949219
2021-06-04,105.67305755615234,286.1400146484375,241.07286071777344,159.71951293945312,198.0117645263672,70.35762786865234,86.19145202636719,37.2512092590332,397.5825500488281
2021-06-07,106.28437805175781,395.8500061035156,239.0529022216797,158.63204956054688,218.10504150390625,69.11395263671875,86.0666732788086,37.09897232055664,392.2995910644531
2021-06-08,105.65424346923828,395.3699951171875,239.01309204101562,157.23666381835938,216.32113647460938,68.73421478271484,86.08586883544922,36.96575927734375,393.7599792480469
2021-06-09,107.21546173095703,406.94000244140625,239.51060485839844,159.3538055419922,221.5159912109375,70.29118347167969,88.5238037109375,37.87920379638672,393.1327209472656
2021-06-10,109.32215118408203,414.7099914550781,245.04315185546875,160.78770446777344,228.90638732910156,72.28484344482422,89.74276733398438,38.707008361816406,393.5149841308594
2021-06-11,108.55094146728516,396.6400146484375,245.79940795898438,158.74752807617188,219.64389038085938,72.40826416015625,88.96531677246094,38.20270919799805,389.9864807128906
2021-06-14,108.53213500976562,406.1400146484375,246.18748474121094,159.14208984375,221.614013671875,72.2454833984375,89.82914733886719,37.70793151855469,391.2312927246094
2021-06-15,108.93655395507812,396.0799865722656,243.8888702392578,158.29525756835938,219.08522033691406,72.48485565185547,90.13629150390625,37.66987228393555,392.3289794921875
2021-06-16,108.65440368652344,391.30999755859375,243.53067016601562,158.23748779296875,216.3799591064453,73.35621643066406,90.02111053466797,37.39393615722656,389.35919189453125
2021-06-17,108.06189727783203,383.5199890136719,255.80967712402344,158.99774169921875,217.8011932373047,73.94988250732422,90.36664581298828,37.56520462036133,389.45721435546875
2021-06-18,106.38783264160156,388.44000244140625,255.7002410888672,155.8797607421875,214.2138214111328,73.35621643066406,89.2724609375,36.92770004272461,383.033447265625
2021-06-21,107.90201568603516,380.9100036621094,261.2924499511719,157.66970825195312,218.25204467773438,73.49026489257812,90.13629150390625,37.508113861083984,391.5918884277344
2021-06-22,107.8738021850586,374.3999938964844,265.720458984375,157.45799255371094,217.0464630126953,72.95406341552734,89.38763427734375,37.688899993896484,392.2018127441406
2021-06-23,107.21546173095703,371.8999938964844,267.322509765625,156.5052947998047,212.7925567626953,72.36995697021484,88.6773681640625,37.15605926513672,389.1227111816406
2021-06-24,107.91142272949219,349.1600036621094,266.237060546875,157.21742248535156,228.34768676757812,73.11683654785156,88.74456024169922,37.28927230834961,392.37884521484375
2021-06-25,106.25617218017578,347.92999267578125,265.4503173828125,158.0258026123047,225.6522674560547,73.92115020751953,88.77335357666016,37.089454650878906,398.3599548339844
