Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2013-04-02,10.393807411193848,36.587337493896484,137.95567321777344,36.832767486572266,50.98724365234375,17.519428253173828,15.54561710357666,39.240135192871094,27.879472732543945
2013-04-03,10.102950096130371,35.25191879272461,134.88018798828125,35.96530532836914,50.29494094848633,17.0430850982666,15.042693138122559,38.49250030517578,27.72071647644043
2013-04-04,10.214162826538086,35.47587585449219,134.4851837158203,36.45661926269531,50.38642501831055,17.220706939697266,15.015751838684082,38.896690368652344,28.287687301635742
2013-04-05,10.239826202392578,35.67494201660156,135.14352416992188,36.77903747558594,50.195701599121094,17.406391143798828,14.863075256347656,38.58827590942383,28.083580017089844
2013-04-08,10.445133209228516,36.131141662597656,135.2657928466797,37.29336929321289,50.45724868774414,17.551713943481445,15.105557441711426,38.852291107177734,27.985315322875977
2013-04-09,10.479352951049805,36.40484619140625,137.80520629882812,37.370140075683594,49.82176971435547,17.551713943481445,15.240267753601074,38.49250030517578,28.310359954833984
2013-04-10,10.53923511505127,37.37532043457031,140.57034301757812,37.80770492553711,50.46290969848633,17.93924331665039,15.61745548248291,39.015846252441406,28.401079177856445
2013-04-11,10.496464729309082,37.21771240234375,140.2035675048828,37.8537712097168,51.105934143066406,17.979612350463867,15.752171516418457,39.16304397583008,28.3557186126709
2013-04-12,10.410917282104492,37.143070220947266,140.2505645751953,37.62346267700195,50.32695388793945,17.616302490234375,15.518671989440918,38.72613525390625,28.128938674926758
2013-04-15,10.248376846313477,37.21771240234375,137.74879455566406,36.79438400268555,49.261837005615234,17.341800689697266,14.925942420959473,37.684085845947266,27.64512825012207
2013-04-16,10.505019187927246,38.70246124267578,135.5291748046875,37.224281311035156,50.19379806518555,17.640525817871094,15.231287002563477,38.483154296875,28.015544891357422
2013-04-17,10.00885009765625,37.93934631347656,132.2373046875,35.91923522949219,49.644256591796875,17.33373260498047,14.79123306274414,37.90370559692383,27.637571334838867
2013-04-18,9.786432266235352,37.40019607543945,130.35629272460938,35.80408477783203,49.194801330566406,16.39720916748047,14.71938705444336,37.71213150024414,27.418338775634766
2013-04-19,9.974635124206543,37.350440979003906,130.4691619873047,36.25700759887695,49.28544616699219,16.615190505981445,14.71938705444336,38.30791473388672,27.73584747314453
2013-04-22,10.025961875915527,37.44996643066406,131.22154235839844,36.349143981933594,49.29961013793945,16.720149993896484,14.74632740020752,38.20744323730469,27.766084671020508
2013-04-23,10.325371742248535,38.53656005859375,134.43812561035156,36.9786262512207,50.13905334472656,17.446752548217773,14.899001121520996,38.7050895690918,28.06846809387207
2013-04-24,10.530680656433105,39.08399963378906,135.36923217773438,37.40082931518555,50.235355377197266,17.317584991455078,14.943902969360352,39.03221130371094,28.22721290588379
2013-04-25,10.641889572143555,39.075706481933594,136.14984130859375,37.61579132080078,50.529945373535156,17.301443099975586,15.042693138122559,39.42939758300781,28.45399284362793
2013-04-26,10.624781608581543,38.918113708496094,135.5385284423828,37.523677825927734,50.54788589477539,17.3176212310791,15.024726867675781,39.07191848754883,28.635433197021484
2013-04-29,10.59056282043457,38.83515930175781,136.47903442382812,37.554378509521484,50.89537048339844,17.973100662231445,15.213327407836914,39.228458404541016,28.635433197021484
2013-04-30,10.530680656433105,38.70246124267578,137.3820037841797,37.62346267700195,52.20975112915039,17.924549102783203,15.231287002563477,39.35930633544922,28.711021423339844
2013-05-01,10.385254859924316,38.04716873168945,134.12779235839844,36.855796813964844,50.97185516357422,17.681779861450195,14.557734489440918,38.789207458496094,28.31792449951172
2013-05-02,10.42802619934082,38.611328125,135.12472534179688,36.90953826904297,51.51102066040039,18.037843704223633,14.764290809631348,40.98076629638672,28.28013801574707
2013-05-03,10.47079849243164,38.968074798583984,136.72360229492188,36.51802062988281,52.2682991027832,18.418180465698242,15.689299583435059,41.94804763793945,28.529590606689453
2013-05-06,11.018294334411621,39.39119338989258,139.6204071044922,36.98630905151367,51.71874237060547,18.8389835357666,15.761151313781738,41.79619598388672,28.650543212890625
2013-05-07,11.035401344299316,39.91386413574219,140.4386749267578,37.72325897216797,52.05207061767578,18.830890655517578,15.662364959716797,42.0064582824707,29.028522491455078
2013-05-08,11.138057708740234,40.892845153808594,141.32275390625,38.19921875,52.28434371948242,19.154586791992188,15.66236686706543,41.882633209228516,29.29518699645996
2013-05-09,11.04395866394043,40.32038879394531,139.70506286621094,37.64650344848633,52.11060333251953,18.944189071655273,15.77951717376709,41.7237548828125,28.868520736694336
2013-05-10,11.138057708740234,40.444828033447266,140.2317657470703,37.5850830078125,52.41748809814453,19.37307357788086,16.30219841003418,41.76347732543945,28.975187301635742
2013-05-13,11.103838920593262,40.58586120605469,140.730224609375,38.130123138427734,52.48451614379883,19.16267967224121,16.356264114379883,41.80553436279297,29.10470962524414
2013-05-14,11.411799430847168,41.55653762817383,145.32936096191406,38.560020446777344,53.79134750366211,19.6401309967041,16.896968841552734,42.13029098510742,29.5313777923584
2013-05-15,11.497344017028809,42.593589782714844,146.3545379638672,39.220211029052734,54.2332649230957,20.11758041381836,17.104238510131836,42.54460525512695,29.942813873291016
2013-05-16,11.428909301757812,41.98796463012695,145.2823486328125,39.12810516357422,53.834781646728516,19.8909969329834,17.041154861450195,42.085819244384766,29.91232681274414
2013-05-17,11.488795280456543,42.68484878540039,148.77166748046875,40.149085998535156,55.21715545654297,20.384624481201172,17.42865753173828,43.202327728271484,30.384706497192383
2013-05-20,11.557230949401855,42.80929183959961,149.44883728027344,40.14142990112305,55.081172943115234,20.287511825561523,17.311504364013672,42.50947952270508,30.62850570678711
2013-05-21,11.497344017028809,42.85906219482422,151.1699981689453,40.701820373535156,55.223758697509766,20.327972412109375,17.275466918945312,42.49544143676758,30.994234085083008
2013-05-22,11.386138916015625,42.31150436401367,149.86268615722656,41.170101165771484,54.455142974853516,19.988096237182617,17.17633628845215,42.1653938293457,30.552324295043945
2013-05-23,11.300592422485352,41.92158889770508,148.04751586914062,40.95515823364258,53.79606246948242,19.623939514160156,17.113248825073242,41.687896728515625,30.483749389648438
2013-05-24,11.326254844665527,41.913291931152344,149.27957153320312,41.19313049316406,53.95942306518555,19.704864501953125,17.26644515991211,42.23796463012695,30.65899658203125
2013-05-28,11.420355796813965,42.9669303894043,151.61944580078125,41.91472625732422,54.36356735229492,20.012374877929688,17.816158294677734,42.139644622802734,30.87232208251953
2013-05-29,11.531564712524414,43.37345504760742,153.66680908203125,41.96847152709961,54.10578918457031,20.21468162536621,17.942325592041016,41.69725799560547,31.04755210876465
2013-05-30,11.830975532531738,44.19480514526367,155.06320190429688,42.69775390625,54.403228759765625,20.894441604614258,18.16762351989746,42.373722076416016,31.428518295288086
2013-05-31,11.68554973602295,43.132850646972656,152.9214630126953,41.907073974609375,53.84516525268555,20.95918083190918,17.897268295288086,41.69725799560547,30.895174026489258
2013-06-03,11.591446876525879,43.10796356201172,154.3178253173828,41.830299377441406,54.37961196899414,20.756872177124023,17.735057830810547,42.17710876464844,31.032310485839844
2013-06-04,11.428909301757812,42.502342224121094,152.54405212402344,41.48484420776367,53.65349197387695,20.6112117767334,17.64494514465332,42.179439544677734,30.811378479003906
