Date,ALTR.LS,EDPR.LS,GALP.LS,JMT.LS,NOS.LS,NVG.LS,SEM.LS,SON.LS
2018-05-17,5.4560699462890625,8.025564193725586,13.17044448852539,12.278045654296875,3.227398157119751,3.954975128173828,17.520265579223633,0.874008059501648
2018-05-18,5.434673309326172,7.986510753631592,13.20934009552002,12.172201156616211,3.1894752979278564,3.8965446949005127,17.616987228393555,0.8839139938354492
2018-05-21,5.513126850128174,8.049971580505371,13.27546501159668,12.216303825378418,3.228705883026123,3.954975128173828,17.573806762695312,0.8717222213745117
2018-05-22,5.591580390930176,8.049971580505371,13.341588973999023,12.260405540466309,3.2417831420898438,3.965930700302124,18.35102653503418,0.8831520676612854
2018-05-23,5.54165506362915,7.952337741851807,12.979849815368652,12.136919975280762,3.271013021469116,3.9221081733703613,18.61009979248047,0.8778180480003357
2018-05-24,5.584448337554932,7.869348526000977,12.940953254699707,12.269225120544434,3.5044450759887695,3.9001975059509277,18.69645881652832,0.8686741590499878
2018-05-25,5.477466106414795,7.898638725280762,12.567544937133789,12.339789390563965,3.4984970092773438,3.9148049354553223,18.4373836517334,0.8473382592201233
2018-05-28,5.529419898986816,7.830294609069824,12.36541748046875,12.163381576538086,3.5059316158294678,3.885589599609375,18.566923141479492,0.8370435833930969
2018-05-29,5.432933807373047,7.7814764976501465,12.27822494506836,11.863486289978027,3.38401198387146,3.816204309463501,18.22149085998535,0.821997344493866
2018-05-30,5.618484973907471,7.8010029792785645,12.508095741271973,11.925230026245117,3.3944196701049805,3.856374502182007,18.69645881652832,0.8338758945465088
2018-05-31,5.863412380218506,7.854702472686768,12.599249839782715,11.863486289978027,3.412261724472046,3.9001975059509277,18.61009979248047,0.8370435833930969
2018-06-01,5.870833873748779,7.76194953918457,12.646809577941895,11.938459396362305,3.437537670135498,3.976886749267578,18.86917495727539,0.8394192457199097
2018-06-04,5.937633037567139,7.976747035980225,12.722110748291016,12.079587936401367,3.479168653488159,4.064531326293945,18.99871253967285,0.8283326029777527
2018-06-05,5.937633037567139,7.986510753631592,12.634920120239258,11.925230026245117,3.46281361579895,4.086442947387695,19.2146053314209,0.842586874961853
2018-06-06,6.071229457855225,8.025564193725586,12.821192741394043,11.925230026245117,3.4643003940582275,4.119308948516846,19.646394729614258,0.8734712600708008
2018-06-07,6.323578834533691,8.006036758422852,13.003504753112793,11.863486289978027,3.465787410736084,4.159480094909668,19.948646545410156,0.8671359419822693
2018-06-08,6.561083793640137,7.95721960067749,12.74985408782959,11.76205062866211,3.453892707824707,4.309206485748291,20.380435943603516,0.8671359419822693
2018-06-11,6.449753284454346,8.049971580505371,12.88064193725586,11.722358703613281,3.4643003940582275,4.338421821594238,20.29407501220703,0.8734712600708008
2018-06-12,6.449753284454346,7.898638725280762,12.884604454040527,11.717948913574219,3.5103917121887207,4.331117630004883,20.682687759399414,0.8869335055351257
2018-06-13,6.553661823272705,7.976747035980225,12.817230224609375,11.801742553710938,3.5044450759887695,4.371288299560547,20.898582458496094,0.9003958702087402
2018-06-14,6.442331314086914,8.157369613647461,12.825157165527344,11.792922973632812,3.563917875289917,4.250776767730713,20.553152084350586,0.8901010751724243
2018-06-15,6.249358177185059,8.225714683532715,12.512059211730957,11.669435501098633,3.507418394088745,4.154070854187012,20.207721710205078,0.8718873262405396
2018-06-18,6.26420259475708,8.152487754821777,12.718148231506348,11.528307914733887,3.4940366744995117,4.10037088394165,20.527328491210938,0.8853497505187988
2018-06-19,6.197403907775879,8.14760684967041,12.49620532989502,11.268105506896973,3.4880900382995605,4.077356815338135,20.13002586364746,0.8734712600708008
2018-06-20,6.056385040283203,8.123197555541992,12.361454010009766,11.462157249450684,3.5059316158294678,3.966121196746826,19.688575744628906,0.8742630481719971
2018-06-21,6.078650951385498,8.089025497436523,12.373342514038086,11.541540145874023,3.4761955738067627,3.7789390087127686,19.423707962036133,0.8568412065505981
2018-06-22,6.390377044677734,8.128079414367676,12.753817558288574,11.625334739685059,3.5683786869049072,3.98146390914917,19.997591018676758,0.8774307370185852
2018-06-25,6.345844745635986,8.167133331298828,12.642845153808594,11.479798316955566,3.491063356399536,3.912421703338623,20.174171447753906,0.8600087761878967
2018-06-26,6.420064926147461,8.67971420288086,12.706258773803711,11.470976829528809,3.5207996368408203,3.966121196746826,20.041738510131836,0.8552574515342712
2018-06-27,6.516551971435547,8.669950485229492,12.88064193725586,11.528307914733887,3.5103917121887207,3.973792791366577,20.218313217163086,0.8473382592201233
2018-06-28,6.516551971435547,8.63577938079834,12.84497356414795,11.254876136779785,3.5014710426330566,3.9392712116241455,20.13002586364746,0.8346678018569946
2018-06-29,6.420064926147461,8.718768119812012,12.948017120361328,10.91087818145752,3.4895763397216797,3.912421703338623,20.262460708618164,0.8156620264053345
2018-07-02,6.36068868637085,8.704123497009277,12.848936080932617,10.615394592285156,3.486602783203125,3.877899408340454,20.262460708618164,0.795864462852478
2018-07-03,6.353266716003418,8.777348518371582,13.043135643005371,10.549241065979004,3.4761955738067627,3.835706949234009,20.085880279541016,0.7887373566627502
2018-07-04,6.3829545974731445,8.777348518371582,13.19770336151123,10.800623893737793,3.502957820892334,3.812692880630493,19.60028839111328,0.7871535420417786
2018-07-05,6.368110656738281,8.953092575073242,13.312640190124512,10.88000774383545,3.53715443611145,3.8218982219696045,19.9093017578125,0.7974482774734497
